image_id,fwh_ratio,mouth_angle_deg,brow_raise_norm,inner_brow_raise_norm,brow_furrow_norm,kind_proj,empath_proj
face (452).png,5.340124969128776,-0.8201395275219517,0.7454623512734918,0.0,0.0,0.0,0.0
face (147).png,5.838302304151624,0.6306341858372999,0.8390318876850744,0.0,0.0,0.0,0.0
face (517).png,6.368701285495889,-2.7844358398522906,0.7482974302479505,0.0,0.0,0.0,0.0
face (560).png,6.879458030643104,-1.2985853922434156,0.7506046771791034,0.0,0.0,0.0,0.0
face (130).png,6.670513164122329,-1.304065505878883,0.7152827979068426,0.0,0.0,0.0,0.0
face (425).png,4.929811622566825,0.05105680345428489,0.7356695130451381,0.0,0.0,0.0,0.0
face (219).png,5.254981823274393,-3.070766064078142,0.9362074673892015,0.0,0.0,0.0,0.0
face (649).png,5.966453451241372,0.5601335022050398,0.6723714705760166,0.0,0.0,0.0,0.0
face (167).png,3.919931851215311,-1.4760445466105567,0.5932322093445785,0.0,0.0,0.0,0.0
face (537).png,5.810088759998723,-0.5914217424488531,0.5068486908039103,0.0,0.0,0.0,0.0
face (7).png,4.472354233778648,0.28637374387250153,0.6247293427845164,0.0,0.0,0.0,0.0
face (472).png,6.429067563595183,-1.7454872027840194,0.844404706781117,0.0,0.0,0.0,0.0
face (93).png,6.824015149135801,0.6408927095930271,0.6846609937406537,0.0,0.0,0.0,0.0
face (188).png,6.948317860796915,-0.4493176405468603,0.7624509290319168,0.0,0.0,0.0,0.0
face (521).png,6.1156603270876815,-0.10270489492826458,0.7722608974150091,0.0,0.0,0.0,0.0
face (171).png,5.22674253649203,-0.23519140523774643,0.5611873351595554,0.0,0.0,0.0,0.0
face (85).png,5.914380412907804,2.0865542294461403,0.5826255040274034,0.0,0.0,0.0,0.0
face (464).png,7.166273130857161,-1.4813273119388766,0.7961675302866394,0.0,0.0,0.0,0.0
face (258).png,7.194296100294865,0.5905925358040834,0.7292549356314403,0.0,0.0,0.0,0.0
face (608).png,6.749829325352882,0.9307611564425761,0.8891259621607708,0.0,0.0,0.0,0.0
face (126).png,5.668440083581837,-0.1591877997063379,0.6674880489787217,0.0,0.0,0.0,0.0
face (576).png,6.712270311055638,-2.1265211804381763,0.9496465883047776,0.0,0.0,0.0,0.0
face (599).png,5.792369951090831,0.048243546715535594,0.8559298840887052,0.0,0.0,0.0,0.0
face (433).png,5.700326586293783,0.8745163398711452,0.7895063456064721,0.0,0.0,0.0,0.0
face (448).png,5.531449243160906,-1.3125561208573753,0.8485422817151628,0.0,0.0,0.0,0.0
face (46).png,6.763135991972577,-0.11928580176275613,0.9911450404122295,0.0,0.0,0.0,0.0
face (624).png,5.276895162502562,-0.24558512503935157,0.583477137418851,0.0,0.0,0.0,0.0
face (274).png,5.384298332040585,0.06038905408767161,0.6985179807066817,0.0,0.0,0.0,0.0
face (761).png,5.092321313010943,1.0355516850943978,0.6677834593018593,0.0,0.0,0.0,0.0
face (331).png,4.462384194658575,1.6763852913902106,0.79713114079799,0.0,0.0,0.0,0.0
face (11).png,6.5038460653728745,0.33517243702772137,0.7771375729478799,0.0,0.0,0.0,0.0
face (223).png,6.220295485985042,-0.5683946690832957,1.0437783306636985,0.0,0.0,0.0,0.0
face (673).png,6.186081822389463,0.057295562101364717,0.8686334405910326,0.0,0.0,0.0,0.0
face (389).png,6.281913466255982,-0.4045394599869612,0.7753135611301814,0.0,0.0,0.0,0.0
face (366).png,5.769099306501806,0.09353402078539456,0.811213245053161,0.0,0.0,0.0,0.0
face (736).png,7.389067169216901,1.4440987090724642,1.039236517784845,0.0,0.0,0.0,0.0
face (409).png,6.197087484048426,-0.21612349996382296,0.7249743732146295,0.0,0.0,0.0,0.0
face (665).png,5.59901422758771,-1.2583688831381832,0.769059058135262,0.0,0.0,0.0,0.0
face (235).png,6.436155743345721,-0.5306636690371709,0.7093847354367231,0.0,0.0,0.0,0.0
face (720).png,6.178724830166873,-1.1569536183545597,1.037565710072257,0.0,0.0,0.0,0.0
face (370).png,6.5836722918317045,1.2503657265338253,0.8833219384585709,0.0,0.0,0.0,0.0
face (50).png,5.223413407981962,-0.5171148422474545,0.7064651359427373,0.0,0.0,0.0,0.0
face (262).png,6.7659374335420335,-0.4971762367601504,0.8653144931964912,0.0,0.0,0.0,0.0
face (798).png,5.178582560947165,0.5261943896491977,0.7600408092288425,0.0,0.0,0.0,0.0
face (632).png,3.496195587295906,-3.9860991058690995,0.6109469540151188,0.0,0.0,0.0,0.0
face (327).png,6.156313239378824,-0.9660315104334418,0.8637355543894253,0.0,0.0,0.0,0.0
face (777).png,5.708798077438654,-0.6761275592001711,0.5969681555537314,0.0,0.0,0.0,0.0
face (455).png,6.492709068075948,-0.227464395395165,0.7682465796918835,0.0,0.0,0.0,0.0
face (140).png,7.276688126155699,-1.4227571139506177,0.8609097145667636,0.0,0.0,0.0,0.0
face (510).png,7.303699739115848,-2.253256171645864,1.1759816679617752,0.0,0.0,0.0,0.0
face (639).png,6.736989193150201,2.648547157991417,1.0546743409340122,0.0,0.0,0.0,0.0
face (269).png,6.307814290732749,0.36346838699417466,0.7107638563329202,0.0,0.0,0.0,0.0
face (793).png,5.677594323948226,1.3284836449834874,0.5925472231484874,0.0,0.0,0.0,0.0
face (286).png,6.222616840972371,-0.8742425128750612,0.8729284594414186,0.0,0.0,0.0,0.0
face (402).png,5.9136504304344095,0.29663729096829783,0.6157113679626506,0.0,0.0,0.0,0.0
face (547).png,5.326436907089942,0.5721609377100648,0.7707304957058032,0.0,0.0,0.0,0.0
face (117).png,7.145984020974479,-0.5071441404435079,0.9446867034535608,0.0,0.0,0.0,0.0
face (394).png,5.7963847157700155,1.1235190567615532,0.7673998676672278,0.0,0.0,0.0,0.0
face (681).png,6.6890670525188805,0.4853317980960193,0.7052388518155294,0.0,0.0,0.0,0.0
face (414).png,5.115361522725632,-3.105012951624295,0.6976767842412184,0.0,0.0,0.0,0.0
face (101).png,6.805580552794102,0.537864310319915,0.8184598880784871,0.0,0.0,0.0,0.0
face (551).png,6.262255456156798,-0.2844783861718768,0.7360186876142512,0.0,0.0,0.0,0.0
face (678).png,5.6866288262588505,0.45488118065852756,0.6224784458109509,0.0,0.0,0.0,0.0
face (382).png,5.607193596838568,1.5098085156197374,0.809564489127997,0.0,0.0,0.0,0.0
face (228).png,4.930122896250816,2.197893910489405,0.6007312652988174,0.0,0.0,0.0,0.0
face (697).png,7.923164466620006,0.5336468885632177,1.0270481844070138,0.0,0.0,0.0,0.0
face (443).png,5.774832778530459,0.5889743310674338,0.6744408000674199,0.0,0.0,0.0,0.0
face (506).png,5.58217013096927,-0.4582434278764866,0.8077407561625007,0.0,0.0,0.0,0.0
face (156).png,7.562750416979514,-1.8087986656117507,0.9544821875973963,0.0,0.0,0.0,0.0
face (785).png,5.981219330836876,-1.1299065092242586,0.7024909082347919,0.0,0.0,0.0,0.0
face (290).png,5.638616273926228,1.4263491849911951,0.65972441376075,0.0,0.0,0.0,0.0
face (36).png,4.510756087225687,1.1770741106129723,0.664175261775976,0.0,0.0,0.0,0.0
face (438).png,5.2002722839402375,0.16362053643690905,0.5216142014642513,0.0,0.0,0.0,0.0
face (592).png,4.6584155328554,-0.583138131458668,0.6942091310055053,0.0,0.0,0.0,0.0
face (341).png,6.129658852346505,1.3126706117472182,0.9578821865570953,0.0,0.0,0.0,0.0
face (711).png,6.433862197871484,-1.7332074520892629,0.9831996177577249,0.0,0.0,0.0,0.0
face (204).png,5.6126659152622915,1.0974813225606896,0.8219000612268383,0.0,0.0,0.0,0.0
face (654).png,5.692185932909938,-1.2877017699189761,0.7570418464926421,0.0,0.0,0.0,0.0
face (61).png,7.429427240800125,-0.35265525214626575,0.8969206218388087,0.0,0.0,0.0,0.0
face (480).png,5.522622297114135,-1.1388688683470471,0.7224113563899829,0.0,0.0,0.0,0.0
face (195).png,5.209057458385785,-0.9191154108210069,0.7049561286591027,0.0,0.0,0.0,0.0
face (746).png,4.758214771560029,2.1004070552412544,0.7154422989786625,0.0,0.0,0.0,0.0
face (316).png,4.649241314788064,0.25631984248930084,0.6610998159419909,0.0,0.0,0.0,0.0
face (603).png,4.657677065804276,-0.06409888357670405,0.5202475482032608,0.0,0.0,0.0,0.0
face (253).png,7.992701409525757,-0.13750983473271447,1.0414814776616073,0.0,0.0,0.0,0.0
face (496).png,6.453030421120696,0.23998127130203298,0.7975461383439593,0.0,0.0,0.0,0.0
face (77).png,4.65503054944461,0.09055080889198064,0.48884749867056165,0.0,0.0,0.0,0.0
face (479).png,6.374138121263768,-0.6275575593644889,0.7190293974678507,0.0,0.0,0.0,0.0
face (98).png,6.212710183712936,0.23220473701035094,0.6006483171229953,0.0,0.0,0.0,0.0
face (183).png,5.894549821069945,0.22277317098175167,0.8433009795399847,0.0,0.0,0.0,0.0
face (300).png,5.2921579143556094,-0.16837447823247534,0.859185342121299,0.0,0.0,0.0,0.0
face (750).png,5.871223219779086,0.9200751125883619,0.5718139253410468,0.0,0.0,0.0,0.0
face (245).png,4.695700781831258,0.12377981549767607,0.5729254142250182,0.0,0.0,0.0,0.0
face (615).png,4.438891259512484,0.001769688649184207,0.594642002673716,0.0,0.0,0.0,0.0
face (20).png,6.475867996994554,-0.027589046244402234,0.8183109165366176,0.0,0.0,0.0,0.0
face (584).png,4.7233431341251855,-2.9492932596543424,0.6811883887605936,0.0,0.0,0.0,0.0
face (707).png,5.978042927786775,-0.26854851164880783,0.8268759672620593,0.0,0.0,0.0,0.0
face (357).png,7.102914604381536,-1.9909983445038395,1.0275649994628266,0.0,0.0,0.0,0.0
face (642).png,6.126313044437682,-0.8179610949115805,0.8506593345652101,0.0,0.0,0.0,0.0
face (212).png,6.046466474212854,-0.6457608765577256,0.8919749473195712,0.0,0.0,0.0,0.0
face (265).png,5.437246268954538,0.9448045079575088,0.7747356369582854,0.0,0.0,0.0,0.0
face (635).png,7.062567726921091,-0.03843093011106471,0.9455831399458202,0.0,0.0,0.0,0.0
face (320).png,5.543619549975296,0.8247378549746891,0.6505961954285896,0.0,0.0,0.0,0.0
face (770).png,9.332115968367525,-3.019678330825574,0.7751419771389005,0.0,0.0,0.0,0.0
face (459).png,5.399185583581776,0.3020088982937194,0.7135746274565063,0.0,0.0,0.0,0.0
face (57).png,6.754874988144232,-0.0071339459893469915,0.9639970626334976,0.0,0.0,0.0,0.0
face (662).png,4.827683062562773,1.9941541457736798,0.7243364963733908,0.0,0.0,0.0,0.0
face (398).png,6.210838282803038,1.1181961108920742,0.789157789502976,0.0,0.0,0.0,0.0
face (232).png,6.790923376726601,-0.25779491139834737,0.6946570862166226,0.0,0.0,0.0,0.0
face (727).png,5.698996830084668,0.02532753343681856,0.69553938972811,0.0,0.0,0.0,0.0
face (377).png,4.985743147685067,0.25538780030297364,0.6488879604397874,0.0,0.0,0.0,0.0
face (224).png,6.907230936836672,1.0709985688785733,0.6821030227612357,0.0,0.0,0.0,0.0
face (674).png,6.363726238966027,0.3436147631262666,0.6219928028279287,0.0,0.0,0.0,0.0
face (361).png,5.6914341249550935,0.6986244599701036,0.6744603840735957,0.0,0.0,0.0,0.0
face (731).png,7.153314114834343,-3.8516124990959746,0.7798222749067253,0.0,0.0,0.0,0.0
face (418).png,6.336799833771041,1.5357539882483822,0.8179398346625636,0.0,0.0,0.0,0.0
face (16).png,5.067033462227525,-0.15135296414008742,0.621933245784758,0.0,0.0,0.0,0.0
face (623).png,6.5301784422121525,-0.7229432476796492,0.6278912292949171,0.0,0.0,0.0,0.0
face (273).png,4.379930598718331,-0.21762405161439147,0.7059144504983464,0.0,0.0,0.0,0.0
face (789).png,9.255615539787575,-0.7859652620758852,1.0578245282120597,0.0,0.0,0.0,0.0
face (766).png,7.193857200334021,-0.013549923079025868,0.9137292234142663,0.0,0.0,0.0,0.0
face (336).png,4.310096273006047,0.639248653189958,0.4139906690279651,0.0,0.0,0.0,0.0
face (41).png,7.152042555214101,-0.7569698209142033,0.7411500633387204,0.0,0.0,0.0,0.0
face (658).png,4.8369523357014295,0.6345359421807036,0.6897562534907705,0.0,0.0,0.0,0.0
face (208).png,6.08377344384037,-1.6288724511607202,0.5857374235904158,0.0,0.0,0.0,0.0
face (121).png,4.915100468869235,1.4349444535675069,0.7473604957951647,0.0,0.0,0.0,0.0
face (571).png,6.689802774664828,0.7743912955101304,0.8621735371510137,0.0,0.0,0.0,0.0
face (434).png,7.463616552002879,-0.11391608203933895,0.7741357898891471,0.0,0.0,0.0,0.0
face (526).png,6.451281686081797,-0.7084414569759281,0.8424879106551619,0.0,0.0,0.0,0.0
face (176).png,5.778715179508909,0.06442010400010892,0.666323367085013,0.0,0.0,0.0,0.0
face (463).png,5.7081237085236,0.993192078317628,0.8473339570002698,0.0,0.0,0.0,0.0
face (82).png,7.050070031715072,-1.6772515585305918,0.7868118917898425,0.0,0.0,0.0,0.0
face (199).png,4.765673694829328,3.593103124927625,0.7764618154648444,0.0,0.0,0.0,0.0
face (619).png,4.535706306612879,-1.7389785310906574,0.8251888512455936,0.0,0.0,0.0,0.0
face (249).png,5.708848071379167,0.9785608626888916,0.631407366479755,0.0,0.0,0.0,0.0
face (160).png,4.68539854113473,-2.4235948355250003,0.7175975771056735,0.0,0.0,0.0,0.0
face (530).png,7.028719175156157,-0.30429605937593096,0.8688167439212798,0.0,0.0,0.0,0.0
